System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
12:34:36: 13257528,2200000|2200000|2200000|2200000,43.4648,22.7014,10.1868,60000,
12:34:36:164450354,2200000|2200000|2200000|2200000,43.7973,22.5674,10.2319,59000,
12:34:36:315541994,2200000|2200000|2200000|2200000,43.8494,22.7068,10.3081,60000,
12:34:36:466525415,2200000|2200000|2200000|2200000,43.6394,22.7605,10.4042,59000,
12:34:36:617852218,2200000|2200000|2200000|2200000,43.9160,22.7425,10.4763,60000,
12:34:36:769003242,2200000|2200000|2200000|2200000,43.6956,22.5265,10.1453,59000,
12:34:36:920066811,2200000|2200000|2200000|2200000,43.8800,22.7333,10.3010,61000,
12:34:37: 71077273,2200000|2200000|2200000|2200000,43.6825,22.7733,10.3978,59000,
12:34:37:222183328,2200000|2200000|2200000|2200000,44.0235,22.6371,10.6147,60000,
12:34:37:373353465,2200000|2200000|2200000|2200000,43.8363,22.7127,10.3609,59000,
12:34:37:524377691,2200000|2200000|2200000|2200000,43.4799,22.6999,10.0177,60000,
12:34:37:675388486,2200000|2200000|2200000|2200000,43.8324,22.6039,10.2478,60000,
12:34:37:826615293,2200000|2200000|2200000|2200000,43.7920,22.6959,10.1744,59000,
12:34:37:977664958,2200000|2200000|2200000|2200000,44.0091,22.8115,10.6155,60000,
12:34:38:128666320,2200000|2200000|2200000|2200000,43.5849,22.5914,10.2598,59000,
12:34:38:279858845,2200000|2200000|2200000|2200000,43.8021,22.7197,10.2655,61000,
12:34:38:430984863,2200000|2200000|2200000|2200000,43.8667,22.7219,10.3659,60000,
12:34:38:582011124,2200000|2200000|2200000|2200000,43.4169,22.7021,9.9812,60000,
12:34:38:733031134,2200000|2200000|2200000|2200000,43.8558,22.5822,10.1924,59000,
12:34:38:884100635,2200000|2200000|2200000|2200000,43.9005,22.7610,10.3421,61000,
12:34:39: 35190964,2200000|2200000|2200000|2200000,43.6680,22.7679,10.5588,60000,
12:34:39:186331336,2200000|2200000|2200000|2200000,44.0466,22.6497,10.6358,61000,
12:34:39:337378985,2200000|2200000|2200000|2200000,43.8670,22.7332,10.3800,60000,
12:34:39:488440877,2200000|2200000|2200000|2200000,43.5841,22.7592,10.3373,59000,
12:34:39:639504713,2200000|2200000|2200000|2200000,43.9660,22.6299,10.4788,60000,
12:34:39:790603003,2200000|2200000|2200000|2200000,44.0557,22.8025,10.6117,60000,
12:34:39:941666668,2200000|2200000|2200000|2200000,43.6801,22.7863,10.5334,60000,
12:34:40: 92721277,2200000|2200000|2200000|2200000,43.6241,22.5045,9.9214,60000,
12:34:40:243729319,2200000|2200000|2200000|2200000,43.5246,22.7507,10.1999,60000,
12:34:40:394818513,2200000|2200000|2200000|2200000,43.7046,22.4023,10.4005,59000,
12:34:40:545848213,1200000|2200000|2200000|2200000,8.2846,0.7366,1.7342,57000,
12:34:40:697497596,1200000|2200000|2200000|2200000,7.3816,0.5094,1.3230,57000,
12:34:40:848970948,1200000|2200000|2200000|2200000,8.1388,0.4506,1.3415,57000,
12:34:41:   431217,1200000|2200000|2200000|2200000,7.6556,0.5293,1.3962,55000,
12:34:41:151953933,1200000|2200000|2200000|2200000,7.0868,0.4716,1.3459,56000,
12:34:41:303541845,1200000|2200000|2200000|2200000,8.1471,0.4777,1.3260,56000,
12:34:41:455131644,1200000|2200000|2200000|1200000,7.7559,0.6131,1.4169,56000,
12:34:41:606652408,1200000|2200000|2200000|1200000,8.3409,0.4802,1.2991,55000,
12:34:41:758184988,1200000|1200000|2200000|1200000,7.9683,0.4563,1.3165,56000,
12:34:41:909654996,1200000|1200000|2200000|1200000,7.1225,0.3706,1.3711,56000,
12:34:42: 61206195,1200000|1200000|2200000|1200000,8.4633,0.4600,1.3553,55000,
12:34:42:212809617,1200000|1200000|2200000|1200000,8.2398,0.4935,1.4001,56000,
12:34:42:364365605,1200000|1200000|2200000|1200000,7.9149,0.4973,1.3587,56000,
12:34:42:515945319,1200000|1200000|2200000|1200000,7.2161,0.3787,1.3424,55000,
12:34:42:667527662,1200000|1200000|1200000|1200000,7.5831,0.4256,1.2922,55000,
12:34:42:819058291,1200000|1200000|1200000|1200000,7.1470,0.3387,1.3289,55000,
12:34:42:970539938,1200000|1200000|1200000|1200000,6.4631,0.3242,1.2973,55000,
12:34:43:122021773,1200000|1200000|1200000|1200000,7.7321,0.3933,1.3296,55000,
12:34:43:273477866,1200000|1200000|1200000|1200000,7.5557,0.4579,1.4050,56000,
12:34:43:424935370,1200000|1200000|1200000|1200000,7.1669,0.4239,1.3827,55000,
12:34:43:576417072,1200000|1200000|1200000|1200000,7.3969,0.4076,1.4104,55000,
12:34:43:727928804,1200000|1200000|1200000|1200000,7.2150,0.3847,1.3407,55000,
12:34:43:879446255,1200000|1200000|1200000|1200000,7.2261,0.3379,1.2931,55000,
12:34:44: 30996878,1200000|1200000|1200000|1200000,6.9228,0.3413,1.3296,56000,
12:34:44:182477279,1200000|1200000|1200000|1200000,6.8793,0.3876,1.3076,54000,
12:34:44:333960253,1200000|1200000|1200000|1200000,8.0773,0.4546,1.4461,54000,
12:34:44:485439573,1200000|1200000|1200000|1200000,7.9008,0.4304,1.3729,55000,
12:34:44:636950609,1200000|1200000|1200000|1200000,7.5522,0.3715,1.3460,55000,
12:34:44:788434067,1200000|1200000|1200000|1200000,7.1865,0.3806,1.2956,55000,
12:34:44:939938373,1200000|1200000|1200000|1200000,6.7263,0.3298,1.2992,54000,
12:34:45: 91442166,1200000|1200000|1200000|1200000,7.4549,0.3771,1.3077,55000,
12:34:45:242946846,1200000|1200000|1200000|1200000,7.1631,0.4243,1.3429,54000,
12:34:45:394426425,1200000|1200000|1200000|1200000,8.0103,0.4678,1.3723,54000,
12:34:45:545904101,1200000|1200000|1200000|1200000,7.1164,0.4005,1.4219,55000,
12:34:45:697392089,1200000|1200000|1200000|1200000,7.3386,0.3298,1.2997,54000,
12:34:45:848876942,1200000|1200000|1200000|1200000,6.9085,0.3316,1.3042,54000,
12:34:46:   356286,1200000|1200000|1200000|1200000,7.1761,0.4056,1.3445,55000,
12:34:46:151868071,1200000|1200000|1200000|1200000,7.2531,0.3135,1.3399,55000,
12:34:46:303381505,1200000|1200000|1200000|1200000,6.5959,0.3799,1.3685,54000,
12:34:46:454870415,1200000|1200000|1200000|1200000,7.8477,0.4724,1.4434,54000,
12:34:46:606345424,1200000|1200000|1200000|1200000,6.4025,0.3416,1.3131,54000,
12:34:46:757832927,1200000|1200000|1200000|1200000,7.2986,0.3678,1.3619,54000,
12:34:46:909319123,1200000|1200000|1200000|1200000,7.4229,0.3686,1.3097,53000,
12:34:47: 60815367,1200000|1200000|1200000|1200000,7.0226,0.3679,1.3533,54000,
12:34:47:212304641,1200000|1200000|1200000|1200000,6.6427,0.3378,1.3405,52000,
12:34:47:363806071,1200000|1200000|1200000|1200000,7.4879,0.3900,1.3310,55000,
12:34:47:515320124,1200000|1200000|1200000|1200000,7.2607,0.3980,1.3532,54000,
12:34:47:666814232,1200000|1200000|1200000|1200000,7.2872,0.3644,1.3114,53000,
12:34:47:818298067,1200000|1200000|1200000|1200000,7.3470,0.3407,1.3258,54000,
12:34:47:969808381,1200000|1200000|1200000|1200000,6.7238,0.3430,1.3179,54000,
12:34:48:121284565,1200000|1200000|1200000|1200000,6.6451,0.3455,1.3215,54000,
12:34:48:272737757,1200000|1200000|1200000|1200000,6.8870,0.3201,1.3166,54000,
12:34:48:424210871,1200000|1200000|1200000|1200000,7.5697,0.4319,1.3188,54000,
12:34:48:575714548,1200000|1200000|1200000|1200000,6.5247,0.3369,1.3436,54000,
12:34:48:727228268,1200000|1200000|1200000|1200000,7.4670,0.3774,1.3136,54000,
12:34:48:878791543,1200000|1200000|1200000|1200000,7.3912,0.3904,1.3021,53000,
12:34:49: 30270370,1200000|1200000|1200000|1200000,7.1714,0.3555,1.2929,54000,
12:34:49:181742181,1200000|1200000|1200000|1200000,7.4805,0.4183,1.3092,54000,
12:34:49:333209885,1200000|1200000|1200000|1200000,7.1123,0.4643,1.4221,55000,
12:34:49:484690070,1200000|1200000|1200000|1200000,7.4291,0.3442,1.2964,54000,
12:34:49:636164913,1200000|1200000|1200000|1200000,7.0078,0.3948,1.3482,54000,
12:34:49:787682084,1200000|1200000|1200000|1200000,7.2828,0.3755,1.2976,55000,
12:34:49:939249221,1200000|1200000|1200000|1200000,6.2688,0.2857,1.2866,55000,
12:34:50: 90779296,1200000|1200000|1200000|1200000,7.4718,0.4147,1.3235,54000,
12:34:50:242254415,1200000|1200000|1200000|1200000,6.8899,0.3905,1.2807,54000,
12:34:50:393742751,1200000|1200000|1200000|1200000,8.3069,0.4412,1.3686,54000,
12:34:50:545223448,1200000|1200000|1200000|1200000,7.1996,0.3427,1.3490,54000,
12:34:50:696706474,1200000|1200000|1200000|1200000,6.9066,0.3613,1.3079,53000,
12:34:50:848193110,1200000|1200000|1200000|1200000,6.5940,0.3158,1.2800,53000,
12:34:50:999705566,1200000|1200000|1200000|1200000,7.0480,0.3474,1.2874,53000,
12:34:51:151236709,1200000|1200000|1200000|1200000,8.0960,0.5448,1.5490,54000,
12:34:51:302735263,1200000|1200000|1200000|1200000,6.9047,0.3652,1.3716,53000,
12:34:51:454213348,1200000|1200000|1200000|1200000,6.8884,0.3762,1.3433,54000,
12:34:51:605696099,1200000|1200000|1200000|1200000,6.6952,0.3306,1.2508,54000,
12:34:51:757179681,1200000|1200000|1200000|1200000,7.1149,0.3234,1.2798,53000,
12:34:51:908665783,1200000|1200000|1200000|1200000,6.6829,0.3194,1.2997,53000,
12:34:52: 60136166,1200000|1200000|1200000|1200000,6.3171,0.2882,1.3264,53000,
12:34:52:211662205,1200000|1200000|1200000|1200000,7.0327,0.3567,1.3268,53000,
12:34:52:363200153,1200000|1200000|1200000|1200000,7.4105,0.4476,1.3674,54000,
12:34:52:514708564,1200000|1200000|1200000|1200000,7.0400,0.3440,1.3061,53000,
12:34:52:666186154,1200000|1200000|1200000|1200000,6.6388,0.3484,1.2738,54000,
12:34:52:817663065,1200000|1200000|1200000|1200000,6.9639,0.3393,1.2867,54000,
12:34:52:969149277,1200000|1200000|1200000|1200000,6.6168,0.3175,1.3048,54000,
12:34:53:120633966,1200000|1200000|1200000|1200000,6.8222,0.3463,1.2561,54000,
12:34:53:272119702,1200000|1200000|1200000|1200000,7.0550,0.3458,1.3187,54000,
12:34:53:423594606,1200000|1200000|1200000|1200000,7.2239,0.4315,1.4077,53000,
12:34:53:575135658,1200000|1200000|1200000|1200000,7.5339,0.3724,1.3058,53000,
12:34:53:726647265,1200000|1200000|1200000|1200000,6.3876,0.3629,1.3299,52000,
12:34:53:878123689,1200000|1200000|1200000|1200000,6.6177,0.3460,1.3264,53000,
12:34:54: 29605028,1200000|1200000|1200000|1200000,6.8398,0.3322,1.2749,54000,
12:34:54:181091229,1200000|1200000|1200000|1200000,7.5835,0.3894,1.3365,53000,
12:34:54:332575571,1200000|1200000|1200000|1200000,7.2733,0.3868,1.3569,54000,
12:34:54:484065363,1200000|1200000|1200000|1200000,6.9468,0.4063,1.3274,54000,
12:34:54:635566955,1200000|1200000|1200000|1200000,8.1274,0.4119,1.2702,54000,
12:34:54:787106914,1200000|1200000|1200000|1200000,6.3471,0.3325,1.3128,55000,
12:34:54:938622363,1200000|1200000|1200000|1200000,6.8123,0.3259,1.3094,54000,
12:34:55: 90100797,1200000|1200000|1200000|1200000,7.3062,0.3532,1.2780,55000,
12:34:55:241583048,1200000|1200000|1200000|1200000,6.3553,0.3332,1.3033,54000,
12:34:55:393063304,1200000|1200000|1200000|1200000,7.2799,0.4612,1.4069,54000,
12:34:55:544524686,1200000|1200000|1200000|1200000,6.9820,0.3790,1.3274,53000,
12:34:55:696007727,1200000|1200000|1200000|1200000,7.4744,0.3754,1.3209,53000,
12:34:55:847520947,1200000|1200000|1200000|1200000,7.5191,0.3640,1.2807,54000,
12:34:55:999062511,1200000|1200000|1200000|1200000,6.6476,0.3824,1.3059,53000,
12:34:56:150549206,1200000|1200000|1200000|1200000,7.5166,0.4395,1.3480,53000,
12:34:56:302028767,1200000|1200000|1200000|1200000,7.1672,0.3763,1.3124,54000,
12:34:56:453511672,1200000|1200000|1200000|1200000,7.2957,0.3863,1.3060,53000,
12:34:56:604996043,1200000|1200000|1200000|1200000,7.0377,0.4117,1.2927,54000,
12:34:56:756474464,1200000|1200000|1200000|1200000,6.8908,0.3670,1.3059,54000,
12:34:56:907954971,1200000|1200000|1200000|1200000,7.2608,0.3396,1.3221,54000,
12:34:57: 59466465,1200000|1200000|1200000|1200000,6.5480,0.3361,1.3064,55000,
12:34:57:210997087,1200000|1200000|1200000|1200000,7.6298,0.4188,1.3310,54000,
12:34:57:362483257,1200000|1200000|1200000|1200000,6.6018,0.3820,1.3173,54000,
12:34:57:513968343,1200000|1200000|1200000|1200000,6.9285,0.3036,1.2861,53000,
12:34:57:665449899,1200000|1200000|1200000|1200000,7.8195,0.3994,1.3194,53000,
12:34:57:816966334,1200000|1200000|1200000|1200000,7.1835,0.3866,1.2496,53000,
12:34:57:968473776,1200000|1200000|1200000|1200000,6.5659,0.3033,1.3001,55000,
12:34:58:119950201,1200000|1200000|1200000|1200000,7.5742,0.3673,1.3705,53000,
12:34:58:271439140,1200000|1200000|1200000|1200000,6.3314,0.3207,1.2432,53000,
12:34:58:422964331,1200000|1200000|1200000|1200000,8.3846,0.5522,1.3452,53000,
12:34:58:574424265,1200000|1200000|1200000|1200000,8.8845,0.5307,1.3181,53000,
12:34:58:725891306,1200000|1200000|1200000|1200000,8.3116,0.4706,1.3724,54000,
12:34:58:877361698,1200000|1200000|1200000|1200000,7.8640,0.4189,1.3783,54000,
12:34:59: 28834650,1200000|1200000|1200000|1200000,9.8275,0.5352,1.3931,54000,
12:34:59:180306698,1200000|1200000|1200000|1200000,10.9091,0.6953,1.5561,53000,
12:34:59:331822473,1200000|1200000|1200000|1200000,8.2033,0.4752,1.3281,53000,
12:34:59:483309213,1200000|1200000|1200000|1200000,7.3912,0.4317,1.4033,54000,
12:34:59:634788121,1200000|1200000|1200000|1200000,7.6779,0.3914,1.2912,54000,
12:34:59:786257628,1200000|1200000|1200000|1200000,8.3309,0.4280,1.3198,54000,
12:34:59:937727370,1200000|1200000|1200000|1200000,6.7411,0.3301,1.3072,53000,
12:35:00: 89188155,1200000|1200000|1200000|1200000,7.7623,0.5166,1.6429,53000,
12:35:00:240644824,1200000|1200000|1200000|1200000,7.4706,0.3628,1.2744,53000,
12:35:00:392117066,1200000|1200000|1200000|1200000,7.9384,0.4438,1.3901,53000,
12:35:00:543607625,1200000|1200000|1200000|1200000,7.4669,0.3690,1.2985,53000,
12:35:00:695140794,1200000|1200000|1200000|1200000,7.7633,0.4704,1.3234,54000,
12:35:00:846655054,1200000|1200000|1200000|1200000,8.2315,0.4206,1.3430,54000,
12:35:00:998143636,1200000|1200000|1200000|1200000,7.2131,0.3900,1.3054,53000,
12:35:01:149625142,1200000|1200000|1200000|1200000,6.8811,0.3773,1.2825,53000,
12:35:01:301105731,1200000|1200000|1200000|1200000,7.6219,0.4213,1.3838,54000,
