System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
13:28:10:253746483,1200000|1200000|1200000|1200000,8.5741,0.4246,1.3083,48000,
13:28:10:405226063,1200000|1200000|1200000|1200000,7.6442,0.3549,1.3188,47000,
13:28:10:556712014,1200000|1200000|1200000|1200000,7.7279,0.4136,1.4029,47000,
13:28:10:708189441,1200000|1200000|1200000|1200000,8.4347,0.4243,1.3336,48000,
13:28:10:859684019,1200000|1200000|1200000|1200000,7.2056,0.3527,1.3549,48000,
13:28:11: 11204820,1200000|1200000|1200000|1200000,6.5834,0.3170,1.2545,47000,
13:28:11:162732638,1200000|1200000|1200000|1200000,7.2683,0.3822,1.2803,48000,
13:28:11:314225851,1200000|1200000|1200000|1200000,7.9907,0.3919,1.3401,47000,
13:28:11:465718148,1200000|1200000|1200000|1200000,7.7934,0.4657,1.2824,48000,
13:28:11:617209684,1200000|1200000|1200000|1200000,8.1613,0.4080,1.3953,47000,
13:28:11:768696143,1200000|1200000|1200000|1200000,6.7753,0.3292,1.3163,47000,
13:28:11:920182115,1200000|1200000|1200000|1200000,7.2545,0.3073,1.3009,48000,
13:28:12: 71687459,1200000|1200000|1200000|1200000,7.5083,0.4021,1.3497,47000,
13:28:12:223205821,1200000|1200000|1200000|1200000,7.6201,0.3348,1.2916,47000,
13:28:12:374733536,1200000|1200000|1200000|1200000,7.9690,0.3785,1.4029,47000,
13:28:12:526250321,1200000|1200000|1200000|1200000,8.6641,0.4607,1.3668,48000,
13:28:12:677738724,1200000|1200000|1200000|1200000,7.8797,0.3824,1.3181,47000,
13:28:12:829222093,1200000|1200000|1200000|1200000,7.0956,0.3192,1.3051,48000,
13:28:12:980672327,1200000|1200000|1200000|1200000,7.8255,0.3812,1.3227,47000,
13:28:13:132162854,1200000|1200000|1200000|1200000,7.2732,0.3839,1.3078,47000,
13:28:13:283661800,1200000|1200000|1200000|1200000,8.0255,0.4135,1.3461,48000,
13:28:13:435187084,1200000|1200000|1200000|1200000,7.2252,0.3476,1.3359,47000,
13:28:13:586709772,1200000|1200000|1200000|1200000,7.1703,0.3883,1.3715,47000,
13:28:13:738195978,1200000|1200000|1200000|1200000,8.2913,0.4531,1.3571,48000,
13:28:13:889666809,1200000|1200000|1200000|1200000,7.3471,0.3364,1.3222,48000,
13:28:14: 41149456,1200000|1200000|1200000|1200000,7.4369,0.3363,1.2937,48000,
13:28:14:192601894,1200000|1200000|1200000|1200000,8.0540,0.3826,1.3362,47000,
13:28:14:344088259,1200000|1200000|1200000|1200000,7.7867,0.4396,1.4030,47000,
13:28:14:495602859,1200000|1200000|1200000|1200000,7.1885,0.3810,1.2985,48000,
13:28:14:647137549,1200000|1200000|1200000|1200000,7.3547,0.3863,1.3606,47000,
13:28:14:798663292,1200000|1200000|1200000|1200000,9.1352,0.4328,1.3069,47000,
13:28:14:950157839,1200000|1200000|1200000|1200000,7.8448,0.4462,1.4181,47000,
13:28:15:101645597,1200000|1200000|1200000|1200000,6.8619,0.3019,1.2954,47000,
13:28:15:253137011,1200000|1200000|1200000|1200000,8.0410,0.3852,1.3193,47000,
13:28:15:404590516,1200000|1200000|1200000|1200000,6.8853,0.3327,1.3175,48000,
13:28:15:556082005,1200000|1200000|1200000|1200000,9.8610,0.5350,1.4078,48000,
13:28:15:707606824,1200000|1200000|1200000|1200000,7.6480,0.3672,1.2991,47000,
13:28:15:859158111,1200000|1200000|1200000|1200000,7.5875,0.3750,1.3100,47000,
13:28:16: 10650462,1200000|1200000|1200000|1200000,7.3297,0.3927,1.3024,47000,
13:28:16:162125189,1200000|1200000|1200000|1200000,7.5004,0.3896,1.3037,48000,
13:28:16:313598500,1200000|1200000|1200000|1200000,7.5413,0.3287,1.3058,48000,
13:28:16:465074844,1200000|1200000|1200000|1200000,8.7288,0.4383,1.3745,47000,
13:28:16:616550815,1200000|1200000|1200000|1200000,7.2365,0.4030,1.3650,47000,
13:28:16:768019914,1200000|1200000|1200000|1200000,7.1617,0.3404,1.2762,47000,
13:28:16:919539873,1200000|1200000|1200000|1200000,7.5131,0.3885,1.3469,47000,
13:28:17: 71048822,1200000|1200000|1200000|1200000,7.2065,0.3731,1.2901,47000,
13:28:17:222513378,1200000|1200000|1200000|1200000,7.5887,0.3546,1.3379,48000,
13:28:17:373984856,1200000|1200000|1200000|1200000,7.1175,0.3466,1.3285,47000,
13:28:17:525459156,1200000|1200000|1200000|1200000,7.9608,0.3963,1.3547,48000,
13:28:17:676967592,1200000|1200000|1200000|1200000,7.4383,0.3973,1.3166,48000,
13:28:17:828437149,1200000|1200000|1200000|1200000,7.5285,0.3446,1.3219,48000,
13:28:17:979954986,1200000|1200000|1200000|1200000,7.1845,0.3524,1.2656,48000,
13:28:18:131469931,1200000|1200000|1200000|1200000,8.0743,0.4120,1.3525,48000,
13:28:18:283009756,1200000|1200000|1200000|1200000,7.5714,0.3619,1.3107,46000,
13:28:18:434491264,1200000|1200000|1200000|1200000,7.6270,0.3502,1.3156,48000,
13:28:18:585980851,1200000|1200000|1200000|1200000,8.6331,0.4746,1.3090,47000,
13:28:18:737434615,1200000|1200000|1200000|1200000,7.1888,0.3603,1.3523,47000,
13:28:18:888908842,1200000|1200000|1200000|1200000,6.9855,0.3142,1.3086,47000,
13:28:19: 40392508,1200000|1200000|1200000|1200000,7.5846,0.3649,1.3004,48000,
13:28:19:191897622,1200000|1200000|1200000|1200000,8.5324,0.4456,1.3407,47000,
13:28:19:343462607,1200000|1200000|1200000|1200000,8.0496,0.3578,1.2694,48000,
13:28:19:494967399,1200000|1200000|1200000|1200000,7.0021,0.3753,1.3430,48000,
13:28:19:646441416,1200000|1200000|1200000|1200000,7.5343,0.3806,1.3001,47000,
13:28:19:797907719,1200000|1200000|1200000|1200000,7.5615,0.3867,1.4064,48000,
13:28:19:949380837,1200000|1200000|1200000|1200000,6.5170,0.2928,1.2865,47000,
13:28:20:100849931,1200000|1200000|1200000|1200000,7.2553,0.3579,1.3071,47000,
13:28:20:252323427,1200000|1200000|1200000|1200000,7.5222,0.3615,1.3351,46000,
13:28:20:403836557,1200000|1200000|1200000|1200000,6.8286,0.3168,1.2784,47000,
13:28:20:555354682,1200000|1200000|1200000|1200000,7.3009,0.3973,1.3366,47000,
13:28:20:706896112,1200000|1200000|1200000|1200000,7.3989,0.3690,1.3140,47000,
13:28:20:858381967,1200000|1200000|1200000|1200000,7.8749,0.3887,1.3152,46000,
13:28:21:  9866915,1200000|1200000|1200000|1200000,6.5554,0.2984,1.2825,47000,
13:28:21:161352593,1200000|1200000|1200000|1200000,7.4308,0.3941,1.2963,46000,
13:28:21:312835418,1200000|1200000|1200000|1200000,6.8759,0.3127,1.3036,48000,
13:28:21:464305714,1200000|1200000|1200000|1200000,8.1203,0.4070,1.3272,47000,
13:28:21:615792509,1200000|1200000|1200000|1200000,7.4397,0.3758,1.2926,47000,
13:28:21:767301566,1200000|1200000|1200000|1200000,7.3028,0.3365,1.3226,47000,
13:28:21:918835755,1200000|1200000|1200000|1200000,7.1223,0.3253,1.2944,47000,
13:28:22: 70323921,1200000|1200000|1200000|1200000,7.1779,0.3428,1.2817,48000,
13:28:22:221796554,1200000|1200000|1200000|1200000,6.9101,0.3517,1.3231,47000,
13:28:22:373287422,1200000|1200000|1200000|1200000,6.8701,0.3256,1.3755,47000,
13:28:22:524818769,1200000|1200000|1200000|1200000,6.8635,0.3784,1.3464,47000,
13:28:22:676317548,1200000|1200000|1200000|1200000,7.5638,0.3787,1.3020,47000,
13:28:22:827827827,1200000|1200000|1200000|1200000,6.2953,0.2909,1.2691,47000,
13:28:22:979344872,1200000|1200000|1200000|1200000,8.1607,0.4959,1.3266,47000,
13:28:23:130858936,1200000|1200000|1200000|1200000,6.3192,0.2890,1.2836,47000,
13:28:23:282345945,1200000|1200000|1200000|1200000,7.9911,0.3642,1.2812,47000,
13:28:23:433832491,1200000|1200000|1200000|1200000,7.1035,0.3269,1.2966,47000,
13:28:23:585326125,1200000|1200000|1200000|1200000,7.8926,0.4134,1.3432,47000,
13:28:23:736810812,1200000|1200000|1200000|1200000,6.8762,0.3498,1.3158,48000,
13:28:23:888299448,1200000|1200000|1200000|1200000,6.9444,0.3536,1.3034,47000,
13:28:24: 39823636,1200000|1200000|1200000|1200000,7.4657,0.3536,1.3114,47000,
13:28:24:191337708,1200000|1200000|1200000|1200000,7.1883,0.3847,1.3399,47000,
13:28:24:342926081,1200000|1200000|1200000|1200000,7.0090,0.3277,1.3320,47000,
13:28:24:494416239,1200000|1200000|1200000|1200000,7.9877,0.4094,1.3709,47000,
13:28:24:645899654,1200000|1200000|1200000|1200000,6.2841,0.3628,1.3369,47000,
13:28:24:797390215,1200000|1200000|1200000|1200000,7.8245,0.3527,1.2987,47000,
13:28:24:948890957,1200000|1200000|1200000|1200000,7.1089,0.3645,1.3154,48000,
13:28:25:100411043,1200000|1200000|1200000|1200000,7.5509,0.3863,1.3069,47000,
13:28:25:251923022,1200000|1200000|1200000|1200000,7.1228,0.3370,1.2714,47000,
13:28:25:403440898,1200000|1200000|1200000|1200000,6.5437,0.3070,1.2789,48000,
13:28:25:554998062,1200000|1200000|1200000|1200000,7.9336,0.4066,1.3334,47000,
13:28:25:706475180,1200000|1200000|1200000|1200000,6.9040,0.3462,1.3387,48000,
13:28:25:857958047,1200000|1200000|1200000|1200000,7.8873,0.4304,1.3690,47000,
13:28:26:  9446674,1200000|1200000|1200000|1200000,7.6214,0.3480,1.2949,48000,
13:28:26:160919954,1200000|1200000|1200000|1200000,7.1772,0.3455,1.2959,48000,
13:28:26:312399238,1200000|1200000|1200000|1200000,7.1481,0.3355,1.3169,47000,
13:28:26:463907451,1200000|1200000|1200000|1200000,8.0662,0.4331,1.3602,47000,
13:28:26:615393497,1200000|1200000|1200000|1200000,7.9247,0.4439,1.3685,47000,
13:28:26:766928656,1200000|1200000|1200000|1200000,6.9093,0.3736,1.3194,47000,
13:28:26:918415155,1200000|1200000|1200000|1200000,7.0881,0.3599,1.3105,47000,
13:28:27: 69901562,1200000|1200000|1200000|1200000,7.3949,0.4250,1.3140,47000,
13:28:27:221371123,1200000|1200000|1200000|1200000,7.1554,0.3429,1.3171,47000,
13:28:27:372855561,1200000|1200000|1200000|1200000,7.1266,0.3618,1.3387,47000,
13:28:27:524348755,1200000|1200000|1200000|1200000,7.8684,0.4073,1.3876,47000,
13:28:27:675868643,1200000|1200000|1200000|1200000,6.3600,0.3354,1.2827,47000,
13:28:27:827374329,1200000|1200000|1200000|1200000,7.4494,0.3569,1.3276,47000,
13:28:27:978868069,1200000|1200000|1200000|1200000,6.4148,0.3057,1.2939,47000,
13:28:28:130348430,1200000|1200000|1200000|1200000,7.3661,0.3685,1.3148,47000,
13:28:28:281818630,1200000|1200000|1200000|1200000,6.2614,0.3121,1.2802,47000,
13:28:28:433293629,1200000|1200000|1200000|1200000,7.2505,0.3306,1.3264,47000,
13:28:28:584761491,1200000|1200000|1200000|1200000,7.4535,0.4464,1.3573,48000,
13:28:28:736245340,1200000|1200000|1200000|1200000,7.1637,0.3515,1.3326,47000,
13:28:28:887762634,1200000|1200000|1200000|1200000,7.0483,0.3612,1.3123,46000,
13:28:29: 39289052,1200000|1200000|1200000|1200000,6.6012,0.3375,1.3205,46000,
13:28:29:190774488,1200000|1200000|1200000|1200000,7.6919,0.4542,1.3423,47000,
13:28:29:342240012,1200000|1200000|1200000|1200000,6.8064,0.3113,1.2923,47000,
13:28:29:493708320,1200000|1200000|1200000|1200000,6.8610,0.3975,1.3878,48000,
13:28:29:645181034,1200000|1200000|1200000|1200000,6.6666,0.3333,1.2922,48000,
13:28:29:796692184,1200000|1200000|1200000|1200000,7.1583,0.3714,1.3463,47000,
13:28:29:948168822,1200000|1200000|1200000|1200000,6.3334,0.2861,1.3143,47000,
13:28:30: 99675094,1200000|1200000|1200000|1200000,7.7298,0.3933,1.3195,47000,
13:28:30:251196328,1200000|1200000|1200000|1200000,7.0148,0.3463,1.2870,48000,
13:28:30:402734926,1200000|1200000|1200000|1200000,6.7492,0.3132,1.2841,48000,
13:28:30:554217786,1200000|1200000|1200000|1200000,6.9239,0.4090,1.3242,48000,
13:28:30:705704929,1200000|1200000|1200000|1200000,6.2113,0.3631,1.3202,47000,
13:28:30:857199127,1200000|1200000|1200000|1200000,6.8906,0.3373,1.3087,47000,
13:28:31:  8685666,1200000|1200000|1200000|1200000,6.1702,0.3237,1.3511,48000,
13:28:31:160167998,1200000|1200000|1200000|1200000,7.0656,0.3345,1.3354,47000,
13:28:31:311685053,1200000|1200000|1200000|1200000,6.9460,0.3860,1.3402,48000,
13:28:31:463190880,1200000|1200000|1200000|1200000,6.8551,0.3530,1.3364,47000,
13:28:31:614724322,1200000|1200000|1200000|1200000,7.8720,0.4252,1.3733,47000,
13:28:31:766208955,1200000|1200000|1200000|1200000,7.0603,0.3395,1.3402,48000,
13:28:31:917698820,1200000|1200000|1200000|1200000,7.2897,0.3401,1.3039,48000,
13:28:32: 69192733,1200000|1200000|1200000|1200000,8.3956,0.4497,1.4392,48000,
13:28:32:220666696,1200000|1200000|1200000|1200000,6.5669,0.3517,1.3311,47000,
13:28:32:372152939,1200000|1200000|1200000|1200000,6.5606,0.3208,1.3145,47000,
13:28:32:523651449,1200000|1200000|1200000|1200000,7.6165,0.3999,1.3613,47000,
13:28:32:675226184,1200000|1200000|1200000|1200000,7.4872,0.3870,1.3202,47000,
13:28:32:826787254,1200000|1200000|1200000|1200000,6.3996,0.3528,1.2544,47000,
13:28:32:978270220,1200000|1200000|1200000|1200000,7.1284,0.3338,1.3358,46000,
13:28:33:129757321,1200000|1200000|1200000|1200000,7.1590,0.3836,1.2758,47000,
13:28:33:281238271,1200000|1200000|1200000|1200000,7.4721,0.3782,1.3408,47000,
13:28:33:432745753,1200000|1200000|1200000|1200000,7.2052,0.3702,1.3566,47000,
13:28:33:584238751,1200000|1200000|1200000|1200000,8.9697,0.5058,1.3936,47000,
13:28:33:735746024,1200000|1200000|1200000|1200000,7.9659,0.4520,1.4077,48000,
13:28:33:887245456,1200000|1200000|1200000|1200000,7.7435,0.3764,1.3340,47000,
13:28:34: 38796681,1200000|1200000|1200000|1200000,7.0033,0.3197,1.2913,47000,
13:28:34:190282901,1200000|1200000|1200000|1200000,6.8722,0.3794,1.3214,47000,
13:28:34:341766335,1200000|1200000|1200000|1200000,6.7873,0.3245,1.3417,47000,
13:28:34:493249813,1200000|1200000|1200000|1200000,7.0169,0.4187,1.3339,47000,
13:28:34:644732037,1200000|1200000|1200000|1200000,6.5973,0.3517,1.3495,47000,
13:28:34:796212247,1200000|1200000|1200000|1200000,6.9499,0.3483,1.2982,48000,
13:28:34:947709137,1200000|1200000|1200000|1200000,6.8954,0.3757,1.2875,47000,
13:28:35: 99226791,1200000|1200000|1200000|1200000,6.7147,0.3331,1.2837,47000,
13:28:35:250768343,1200000|1200000|1200000|1200000,7.0764,0.3636,1.2832,47000,
13:28:35:402224799,1200000|1200000|1200000|1200000,7.5920,0.4252,1.3598,47000,
13:28:35:553712597,1200000|1200000|1200000|1200000,7.8169,0.4131,1.3504,47000,
13:28:35:705201962,1200000|1200000|1200000|1200000,6.7015,0.4246,1.3888,47000,
13:28:35:856684027,1200000|1200000|1200000|1200000,6.7871,0.3882,1.3389,47000,
13:28:36:  8163645,1200000|1200000|1200000|1200000,7.9265,0.4052,1.2955,47000,
13:28:36:159681618,1200000|1200000|1200000|1200000,7.4860,0.4000,1.3387,47000,
13:28:36:311227105,1200000|1200000|1200000|1200000,7.3353,0.3748,1.3557,47000,
13:28:36:462748538,1200000|1200000|1200000|1200000,6.8308,0.3347,1.3127,47000,
13:28:36:614234065,1200000|1200000|1200000|1200000,8.0277,0.4709,1.3786,48000,
13:28:36:765723602,1200000|1200000|1200000|1200000,7.1447,0.3758,1.3776,47000,
13:28:36:917215024,1200000|1200000|1200000|1200000,7.6890,0.3997,1.3347,47000,
13:28:37: 68652935,1200000|1200000|1200000|1200000,7.7836,0.4280,1.4074,47000,
13:28:37:220125572,1200000|1200000|1200000|1200000,6.2555,0.3230,1.3303,48000,
13:28:37:371642157,1200000|1200000|1200000|1200000,7.0034,0.3412,1.2635,46000,
13:28:37:523174998,1200000|1200000|1200000|1200000,8.4291,0.4955,1.4017,48000,
13:28:37:674720435,1200000|1200000|1200000|1200000,6.3836,0.3732,1.2934,47000,
13:28:37:826203668,1200000|1200000|1200000|1200000,7.8509,0.4079,1.3015,47000,
13:28:37:977684259,2200000|1200000|1200000|1200000,7.9606,0.4109,1.3678,47000,
13:28:38:128602650,1200000|1200000|1200000|1200000,7.3064,0.4511,1.3325,47000,
13:28:38:280080663,1200000|1200000|1200000|1200000,7.2077,0.3726,1.2837,48000,
13:28:38:431588902,1200000|1200000|1200000|1200000,7.4242,0.3575,1.3107,48000,
13:28:38:583125107,1200000|1200000|1200000|1200000,8.0163,0.5048,1.4499,47000,
13:28:38:734639535,1200000|1200000|1200000|1200000,7.5462,0.3950,1.3236,47000,
13:28:38:886125469,1200000|1200000|1200000|1200000,8.1198,0.3928,1.3877,47000,
13:28:39: 37615263,1200000|1200000|1200000|1200000,6.7213,0.3444,1.2954,47000,
13:28:39:189091110,1200000|1200000|1200000|1200000,7.7335,0.4396,1.3340,48000,
13:28:39:340563561,1200000|1200000|1200000|1200000,7.5225,0.3608,1.3146,47000,
13:28:39:492018876,1200000|1200000|1200000|1200000,6.8941,0.3930,1.3184,47000,
13:28:39:643513521,1200000|1200000|1200000|1200000,7.0640,0.3842,1.3365,47000,
13:28:39:795055407,1200000|1200000|1200000|1200000,7.3665,0.3747,1.2430,47000,
13:28:39:946543846,1200000|1200000|1200000|1200000,6.9930,0.3373,1.2643,48000,
13:28:40: 98033936,1200000|1200000|1200000|1200000,7.1854,0.3762,1.3410,47000,
13:28:40:249515184,1200000|1200000|1200000|1200000,6.9023,0.3528,1.3121,48000,
13:28:40:401002953,1200000|1200000|1200000|1200000,8.4942,0.4422,1.3610,48000,
13:28:40:552494373,1200000|1200000|1200000|1200000,7.4500,0.4194,1.3594,47000,
13:28:40:703982001,1200000|1200000|1200000|1200000,7.2070,0.3717,1.2773,46000,
13:28:40:855494302,1200000|1200000|1200000|1200000,7.5362,0.3840,1.3354,46000,
13:28:41:  7032140,1200000|1200000|1200000|1200000,7.9982,0.3985,1.2663,47000,
13:28:41:158558530,1200000|1200000|1200000|1200000,8.4242,0.4591,1.3848,48000,
13:28:41:310049365,1200000|1200000|1200000|1200000,6.7013,0.3404,1.3148,47000,
13:28:41:461543368,1200000|1200000|1200000|1200000,7.3467,0.3362,1.3177,47000,
13:28:41:613031328,1200000|1200000|1200000|1200000,7.7718,0.4560,1.3556,47000,
13:28:41:764525555,1200000|1200000|1200000|1200000,8.2556,0.5202,1.4765,47000,
13:28:41:916013170,1200000|1200000|1200000|1200000,7.7904,0.4050,1.2970,46000,
13:28:42: 67530434,1200000|1200000|1200000|1200000,8.0823,0.4207,1.2604,47000,
13:28:42:219075895,1200000|1200000|1200000|1200000,7.2208,0.3598,1.3499,47000,
13:28:42:370604158,1200000|1200000|1200000|1200000,7.1240,0.3167,1.2848,46000,
13:28:42:522092505,1200000|1200000|1200000|1200000,6.5919,0.3771,1.3318,47000,
13:28:42:673570349,1200000|1200000|1200000|1200000,8.1342,0.3744,1.3164,47000,
13:28:42:825041614,1200000|1200000|1200000|1200000,6.3346,0.3283,1.2901,46000,
13:28:42:976518632,1200000|1200000|1200000|1200000,7.4681,0.3900,1.3299,47000,
13:28:43:127991497,1200000|1200000|1200000|1200000,7.5380,0.4007,1.3289,47000,
13:28:43:279515323,1200000|1200000|1200000|1200000,7.7504,0.3891,1.3168,47000,
13:28:43:431049012,1200000|1200000|1200000|1200000,8.1623,0.3763,1.2972,46000,
13:28:43:582540351,1200000|1200000|1200000|1200000,7.1372,0.3920,1.3343,47000,
13:28:43:734026785,1200000|1200000|1200000|1200000,8.6605,0.5261,1.4184,47000,
13:28:43:885513057,1200000|1200000|1200000|1200000,8.4570,0.5778,1.4882,47000,
13:28:44: 36998957,1200000|1200000|1200000|1200000,7.5402,0.3679,1.3277,46000,
13:28:44:188483532,1200000|1200000|1200000|1200000,8.1058,0.3926,1.3137,46000,
13:28:44:339965467,1200000|1200000|1200000|1200000,6.9292,0.4301,1.4206,46000,
13:28:44:491486310,1200000|1200000|1200000|1200000,8.2483,0.4979,1.4123,47000,
13:28:44:642996585,1200000|1200000|1200000|1200000,7.0136,0.4516,1.4041,47000,
13:28:44:794475064,1200000|1200000|1200000|1200000,6.8067,0.3249,1.2974,47000,
13:28:44:945953514,1200000|1200000|1200000|1200000,7.2709,0.3731,1.3296,47000,
13:28:45: 97407282,1200000|1200000|1200000|1200000,6.7875,0.3269,1.3341,47000,
13:28:45:248868793,1200000|1200000|1200000|1200000,7.5464,0.4106,1.3353,47000,
13:28:45:400355590,1200000|1200000|1200000|1200000,7.3283,0.4102,1.3694,46000,
13:28:45:551891126,1200000|1200000|1200000|1200000,7.1331,0.3746,1.3491,46000,
13:28:45:703409830,1200000|1200000|1200000|1200000,7.6747,0.4246,1.3931,47000,
