System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
17:07:21:384436700,1200000|1200000|1200000|1200000,21.6952,4.7525,6.1784,46000,
17:07:21:536017999,1200000|1200000|1200000|1200000,21.8736,4.7957,6.2322,46000,
17:07:21:687608520,1200000|1200000|1200000|1200000,21.6923,4.7436,5.9723,46000,
17:07:21:839174789,1200000|1200000|1200000|1200000,21.5481,4.7654,6.0624,46000,
17:07:21:990793340,1200000|1200000|1200000|1200000,22.3971,5.2915,6.3169,46000,
17:07:22:142383947,1300000|1400000|1200000|1200000,24.2085,6.8185,7.0077,45000,
17:07:22:293834578,1300000|1400000|1200000|1200000,23.9422,6.5911,7.0231,46000,
17:07:22:445236048,1300000|1200000|1300000|1200000,23.9845,6.5919,7.1159,45000,
17:07:22:596607949,1300000|1200000|1300000|1200000,24.0739,6.6684,6.8735,46000,
17:07:22:748012747,1300000|1200000|1200000|1200000,23.9710,6.6134,7.0005,46000,
17:07:22:899516931,1300000|1300000|1200000|1200000,24.0879,6.6561,6.8176,46000,
17:07:23: 51082041,1200000|1300000|1200000|1300000,24.0644,6.7022,6.8420,46000,
17:07:23:202730663,1200000|1300000|1300000|1300000,24.0657,6.7116,6.8887,45000,
17:07:23:354185527,1200000|1200000|1200000|1300000,24.0121,6.6127,6.9545,47000,
17:07:23:505748146,1600000|1500000|1500000|1300000,25.1720,7.6350,7.0293,47000,
17:07:23:656933453,1500000|1500000|1400000|1300000,27.5532,9.6330,7.4132,46000,
17:07:23:808203514,1700000|1500000|1700000|1300000,27.6912,9.7174,7.4374,46000,
17:07:23:959424708,1500000|1500000|1700000|1300000,27.6335,9.7460,7.1783,46000,
17:07:24:110617291,1500000|1300000|1500000|1500000,27.3437,9.4913,7.1966,46000,
17:07:24:261838110,1400000|1400000|1500000|1500000,27.2764,9.5491,7.4229,47000,
17:07:24:413154785,1500000|1400000|1300000|1500000,27.4203,9.4664,7.2723,46000,
17:07:24:564401016,1500000|1400000|1300000|1600000,27.3253,9.4958,7.0993,46000,
17:07:24:715700261,1500000|1500000|1300000|1400000,27.4599,9.6109,7.2780,46000,
17:07:24:866938564,1500000|1300000|1500000|1500000,27.5272,9.6436,7.1933,46000,
17:07:25: 18162298,1900000|1800000|2000000|1900000,30.3685,12.3585,7.4596,47000,
17:07:25:169158733,1900000|1800000|2000000|1900000,35.5914,16.6476,7.8012,47000,
17:07:25:320131415,1900000|1800000|1900000|1900000,35.4602,16.6369,7.7426,47000,
17:07:25:471180774,1900000|1800000|1900000|1900000,35.3153,16.6493,7.8319,47000,
17:07:25:622165720,1900000|1800000|1900000|1900000,35.6457,16.8606,7.6323,48000,
17:07:25:773156997,1900000|1900000|2000000|1800000,35.4106,16.7820,7.9092,47000,
17:07:25:924140846,1900000|1800000|2000000|1900000,35.6291,16.6356,8.1256,47000,
17:07:26: 75124621,1900000|1800000|1900000|1900000,35.2314,16.6343,7.9005,47000,
17:07:26:226172486,1900000|1800000|1900000|1900000,35.7253,16.7776,7.7914,47000,
17:07:26:377211605,1900000|1800000|1900000|2000000,35.4994,16.6960,7.6690,47000,
17:07:26:528239989,1200000|1200000|1900000|1900000,22.4774,9.0102,4.9829,45000,
17:07:26:679684948,1200000|1200000|1900000|1200000,7.6723,0.4280,1.3800,46000,
17:07:26:831202152,1200000|1200000|1900000|1200000,7.4309,0.3664,1.3363,45000,
17:07:26:982766208,1200000|1200000|1900000|1200000,7.8513,0.4520,1.2600,46000,
17:07:27:134235995,1200000|1200000|1900000|1200000,8.2205,0.4653,1.3814,47000,
17:07:27:285785251,1200000|1200000|1900000|1200000,7.9396,0.3619,1.3155,46000,
17:07:27:437317544,1200000|1200000|1900000|1200000,7.1217,0.3739,1.4099,45000,
17:07:27:588852453,1200000|1200000|1900000|1200000,8.2434,0.4499,1.4349,45000,
17:07:27:740390568,1200000|1200000|1900000|1200000,7.3453,0.3679,1.3104,45000,
17:07:27:891951121,1200000|1200000|1900000|1200000,7.2697,0.3330,1.3447,45000,
17:07:28: 43444576,1200000|1200000|1900000|1200000,6.9555,0.3955,1.3510,45000,
17:07:28:195061939,1200000|1200000|1200000|1200000,7.2316,0.4323,1.3553,46000,
17:07:28:346547458,1200000|1200000|1200000|1200000,7.5043,0.3504,1.3356,46000,
17:07:28:498030879,1200000|1200000|1200000|1200000,7.4459,0.3735,1.3042,45000,
17:07:28:649517422,1200000|1200000|1200000|1200000,6.9577,0.3608,1.3300,45000,
17:07:28:801004356,1200000|1200000|1200000|1200000,7.4204,0.3476,1.3353,45000,
17:07:28:952525928,1200000|1200000|1200000|1200000,7.2228,0.3443,1.3485,46000,
17:07:29:104027449,1200000|1200000|1200000|1200000,9.6972,0.6573,1.5716,45000,
17:07:29:255545946,1200000|1200000|1200000|1200000,8.3945,0.4563,1.4124,45000,
17:07:29:407080549,1200000|1200000|1200000|1200000,8.7187,0.5576,1.5368,45000,
17:07:29:558549393,1200000|1200000|1200000|1200000,7.8660,0.4250,1.3722,45000,
17:07:29:710032502,1200000|1200000|1200000|1200000,7.8254,0.4476,1.4644,45000,
17:07:29:861537390,1200000|1200000|1200000|1200000,8.0832,0.4084,1.4110,46000,
17:07:30: 13008495,1200000|1200000|1200000|1200000,7.7778,0.4421,1.4346,45000,
17:07:30:164481039,1200000|1200000|1200000|1200000,7.9726,0.4581,1.3654,45000,
17:07:30:315953572,1200000|1200000|1200000|1200000,8.2938,0.4361,1.5023,45000,
17:07:30:467462424,1200000|1200000|1200000|1200000,7.1150,0.3690,1.3447,45000,
17:07:30:618967111,1200000|1200000|1200000|1200000,7.3103,0.3838,1.3010,45000,
17:07:30:770435473,1200000|1200000|1200000|1200000,7.9784,0.4038,1.4037,45000,
17:07:30:921871599,1200000|1200000|1200000|1200000,7.8155,0.3797,1.3148,45000,
17:07:31: 73385017,1200000|1200000|1200000|1200000,8.3292,0.4587,1.4668,45000,
17:07:31:224852188,1200000|1200000|1200000|1200000,7.9184,0.4020,1.3476,45000,
17:07:31:376316041,1200000|1200000|1200000|1200000,7.3408,0.3469,1.3461,45000,
17:07:31:527816968,1200000|1200000|1200000|1200000,8.0256,0.4151,1.3798,46000,
17:07:31:679329052,1200000|1200000|1200000|1200000,7.9527,0.4240,1.3694,45000,
17:07:31:830834666,1200000|1200000|1200000|1200000,6.8400,0.3084,1.3388,45000,
17:07:31:982305176,1200000|1200000|1200000|1200000,8.2076,0.4311,1.3992,45000,
17:07:32:133776793,1200000|1200000|1200000|1200000,9.4415,0.5389,1.4222,45000,
17:07:32:285250685,1200000|1200000|1200000|1200000,8.0349,0.4052,1.3822,45000,
17:07:32:436691286,1200000|1200000|1200000|1200000,8.9653,0.4150,1.3382,45000,
17:07:32:588190092,1200000|1200000|1200000|1200000,7.1745,0.3947,1.3812,44000,
17:07:32:739705410,1200000|1200000|1200000|1200000,8.5820,0.4013,1.3724,45000,
17:07:32:891232916,1200000|1200000|1200000|1200000,7.0784,0.3102,1.2824,45000,
17:07:33: 42764267,1200000|1200000|1200000|1200000,7.6132,0.3290,1.2930,44000,
17:07:33:194251404,1200000|1200000|1200000|1200000,8.9505,0.5333,1.3831,45000,
17:07:33:345776067,1200000|1200000|1200000|1200000,7.5681,0.3824,1.3667,46000,
17:07:33:497262681,1200000|1200000|1200000|1200000,7.7678,0.3751,1.4311,45000,
17:07:33:648752835,1200000|1200000|1200000|1200000,7.4859,0.3797,1.3156,45000,
17:07:33:800237510,1200000|1200000|1200000|1200000,6.8833,0.3190,1.3218,45000,
17:07:33:951752501,1200000|1200000|1200000|1200000,8.0622,0.3986,1.3338,45000,
17:07:34:103242396,1200000|1200000|1200000|1200000,9.0423,0.5520,1.4265,45000,
17:07:34:254745702,1200000|1200000|1200000|1200000,8.5260,0.5433,1.4785,44000,
17:07:34:406219618,1200000|1200000|1200000|1200000,9.4567,0.5546,1.5779,45000,
17:07:34:557690439,1200000|1200000|1200000|1200000,8.2169,0.6221,1.6990,44000,
17:07:34:709162849,1200000|1200000|1200000|1200000,10.0947,0.6042,1.5586,44000,
17:07:34:860603713,1200000|1200000|1200000|1200000,7.4003,0.3138,1.3573,44000,
17:07:35: 12072553,1200000|1200000|1200000|1200000,7.6079,0.3590,1.3391,45000,
17:07:35:163563622,1200000|1200000|1200000|1200000,8.2361,0.4274,1.3151,45000,
17:07:35:315046408,1200000|1200000|1200000|1200000,7.4413,0.3630,1.4607,45000,
17:07:35:466506746,1200000|1200000|1200000|1200000,8.1277,0.4339,1.3734,45000,
17:07:35:617982746,1200000|1200000|1200000|1200000,7.5026,0.4180,1.3835,45000,
17:07:35:769448335,1200000|1200000|1200000|1200000,8.0710,0.4082,1.4186,44000,
17:07:35:920922977,1200000|1200000|1200000|1200000,7.4521,0.3377,1.3411,45000,
17:07:36: 72392933,1200000|1200000|1200000|1200000,7.5507,0.3384,1.3116,45000,
17:07:36:223882617,1200000|1200000|1200000|1200000,8.5917,0.4903,1.4443,45000,
17:07:36:375383585,1200000|1200000|1200000|1200000,8.3541,0.4612,1.4064,44000,
