System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
14:16:27:686286967,2200000|2200000|2200000|2200000,43.4618,22.5192,10.2222,58000,
14:16:27:837279650,2200000|2200000|2200000|2200000,43.6428,22.7842,10.1204,58000,
14:16:27:988263703,2200000|2200000|2200000|2200000,43.3212,22.6346,10.1292,57000,
14:16:28:139456376,2200000|2200000|2200000|2200000,43.3988,22.2967,10.3599,58000,
14:16:28:291158463,2200000|2200000|2200000|2200000,43.1653,22.3650,10.0706,58000,
14:16:28:442156539,2200000|2200000|2200000|2200000,43.6837,22.8041,9.9413,58000,
14:16:28:593110759,2200000|2200000|2200000|2200000,43.2607,22.6775,9.9614,58000,
14:16:28:744261058,2200000|2200000|2200000|2200000,43.3615,22.2584,10.3084,58000,
14:16:28:895408351,2200000|2200000|2200000|2200000,43.4484,22.4446,10.2536,58000,
14:16:29: 46449612,2200000|2200000|2200000|2200000,43.5248,22.6953,10.1249,58000,
14:16:29:197437934,2200000|2200000|2200000|2200000,43.3778,22.6286,9.8167,57000,
14:16:29:348506313,2200000|2200000|2200000|2200000,43.5032,22.4968,10.2648,58000,
14:16:29:499623382,2200000|2200000|2200000|2200000,43.4495,22.4496,10.3773,58000,
14:16:29:650670771,2200000|2200000|2200000|2200000,43.3291,22.5283,10.1281,58000,
14:16:29:801639499,2200000|2200000|2200000|2200000,43.6993,22.8020,10.0134,58000,
14:16:29:952672892,2200000|2200000|2200000|2200000,43.1954,22.5235,10.1916,58000,
14:16:30:103852338,2200000|2200000|2200000|2200000,43.3827,22.4350,10.3305,58000,
14:16:30:254893375,2200000|2200000|2200000|2200000,43.5951,22.4711,10.1413,58000,
14:16:30:405855951,2200000|2200000|2200000|2200000,43.6107,22.7405,10.0570,58000,
14:16:30:556879810,2200000|2200000|2200000|2200000,43.3604,22.4732,10.1539,58000,
14:16:30:707964933,2200000|2200000|2200000|2200000,43.6401,22.5234,10.3922,58000,
14:16:30:859043536,2200000|2200000|2200000|2200000,43.8524,22.6934,10.4434,58000,
14:16:31: 10130043,2200000|2200000|2200000|2200000,43.6182,22.6593,10.0218,58000,
14:16:31:161217902,2200000|2200000|2200000|2200000,43.7985,22.6307,10.5107,58000,
14:16:31:312274385,2200000|2200000|2200000|2200000,43.9501,22.7358,10.4978,58000,
14:16:31:463366790,2200000|2200000|2200000|2200000,43.6202,22.7341,10.3304,58000,
14:16:31:614485084,2200000|2200000|2200000|2100000,43.7531,22.4041,10.5179,58000,
14:16:31:765673608,1200000|1200000|2200000|2200000,18.2140,5.5348,5.0305,55000,
14:16:31:917191563,1200000|1200000|1200000|2200000,9.9296,1.3548,1.9075,55000,
14:16:32: 68740492,1200000|1200000|1200000|1200000,7.7372,0.4537,1.3802,55000,
14:16:32:220208198,1200000|1200000|1200000|1200000,9.6954,0.8821,1.9868,55000,
14:16:32:371718176,1200000|1200000|1200000|1200000,7.6121,0.4092,1.3925,54000,
14:16:32:523221158,1200000|1200000|1200000|1200000,6.8389,0.3382,1.3083,54000,
14:16:32:674737579,1200000|1200000|1200000|1200000,7.5791,0.3844,1.3185,54000,
14:16:32:826226692,1200000|1200000|1200000|1200000,7.9276,0.4938,1.3819,55000,
14:16:32:977714821,1200000|1200000|1200000|1200000,6.8431,0.3629,1.3664,55000,
14:16:33:129198232,1200000|1200000|1200000|1200000,7.4007,0.3911,1.3713,54000,
14:16:33:280737197,1200000|1200000|1200000|1200000,7.7063,0.4199,1.3578,54000,
14:16:33:432224923,1200000|1200000|1200000|1200000,6.8441,0.3319,1.2746,54000,
14:16:33:583734776,1200000|1200000|1200000|1200000,6.7408,0.3310,1.2795,54000,
14:16:33:735281322,1200000|1200000|1200000|1200000,7.6529,0.3966,1.2674,54000,
14:16:33:886798943,1200000|1200000|1200000|1200000,8.2849,0.4770,1.4257,54000,
14:16:34: 38284968,1200000|1200000|1200000|1200000,8.0863,0.4352,1.3434,53000,
14:16:34:189766639,1200000|1200000|1200000|1200000,7.6980,0.4221,1.3426,54000,
14:16:34:341252570,1200000|1200000|1200000|1200000,8.3003,0.4831,1.3936,53000,
14:16:34:492741809,1200000|1200000|1200000|1200000,7.5198,0.3822,1.3259,53000,
14:16:34:644225616,1200000|1200000|1200000|1200000,7.4090,0.3950,1.2909,53000,
14:16:34:795743638,1200000|1200000|1200000|1200000,7.4016,0.4502,1.3772,53000,
14:16:34:947257208,1200000|1200000|1200000|1200000,6.7870,0.3233,1.3058,53000,
14:16:35: 98796317,1200000|1200000|1200000|1200000,7.2896,0.3985,1.3590,52000,
14:16:35:250267472,1200000|1200000|1200000|1200000,7.4386,0.3647,1.3421,53000,
14:16:35:401756614,1200000|1200000|1200000|1200000,7.3124,0.3746,1.3231,53000,
14:16:35:553256290,1200000|1200000|1200000|1200000,6.8197,0.3458,1.3369,53000,
14:16:35:704734785,1200000|1200000|1200000|1200000,7.8800,0.3900,1.3614,53000,
14:16:35:856225342,1200000|1200000|1200000|1200000,6.6568,0.3666,1.3353,53000,
14:16:36:  7734854,1200000|1200000|1200000|1200000,6.5660,0.3158,1.3104,53000,
14:16:36:159239632,1200000|1200000|1200000|1200000,7.6955,0.4639,1.3874,53000,
14:16:36:310718789,1200000|1200000|1200000|1200000,7.0592,0.3577,1.2946,53000,
14:16:36:462195455,1200000|1200000|1200000|1200000,6.6216,0.3572,1.3554,53000,
14:16:36:613678682,1200000|1200000|1200000|1200000,7.3713,0.3976,1.3474,54000,
14:16:36:765151601,1200000|1200000|1200000|1200000,7.7536,0.3956,1.3268,53000,
14:16:36:916636298,2200000|1200000|1200000|1200000,7.7283,0.4567,1.3661,53000,
14:16:37: 67545225,1200000|1200000|1200000|1200000,7.3501,0.4472,1.2934,53000,
14:16:37:219053793,1200000|1200000|1200000|1200000,7.7847,0.4264,1.3744,54000,
14:16:37:370511106,1200000|1200000|1200000|1200000,6.9176,0.3068,1.2872,53000,
14:16:37:521981895,1200000|1200000|1200000|1200000,6.5831,0.3185,1.3328,52000,
14:16:37:673467894,1200000|1200000|1200000|1200000,7.8674,0.4330,1.3550,54000,
14:16:37:824952306,1200000|1200000|1200000|1200000,7.5515,0.4956,1.4251,53000,
14:16:37:976437381,1200000|1200000|1200000|1200000,7.3072,0.3978,1.4163,53000,
14:16:38:127951993,1200000|1200000|1200000|1200000,7.8480,0.4453,1.3342,53000,
14:16:38:279456585,1200000|1200000|1200000|1200000,7.2120,0.4120,1.3545,53000,
14:16:38:430995757,1200000|1200000|1200000|1200000,6.6759,0.3392,1.2923,53000,
14:16:38:582476436,1200000|1200000|1200000|1200000,7.8310,0.4363,1.3201,53000,
14:16:38:733943087,1200000|1200000|1200000|1200000,7.1794,0.3993,1.3319,53000,
14:16:38:885431048,1200000|1200000|1200000|1200000,7.5763,0.3988,1.3547,53000,
14:16:39: 36892873,1200000|1200000|1200000|1200000,7.7944,0.4431,1.3589,53000,
14:16:39:188372128,1200000|1200000|1200000|1200000,7.1955,0.4113,1.3414,53000,
14:16:39:339880768,1200000|1200000|1200000|1200000,6.6104,0.3122,1.2786,53000,
14:16:39:491374893,1200000|1200000|1200000|1200000,7.4798,0.3719,1.3243,53000,
14:16:39:642906258,1200000|1200000|1200000|1200000,8.2058,0.4902,1.3132,53000,
14:16:39:794384562,1200000|1200000|1200000|1200000,7.4397,0.3668,1.3347,53000,
14:16:39:945847814,1200000|1200000|1200000|1200000,7.3590,0.4211,1.3697,53000,
14:16:40: 97322017,1200000|1200000|1200000|1200000,7.4364,0.4228,1.2702,53000,
14:16:40:248804945,1200000|1200000|1200000|1200000,7.7858,0.4429,1.3600,53000,
14:16:40:400288853,1200000|1200000|1200000|1200000,6.5329,0.3669,1.2928,53000,
14:16:40:551792344,1200000|1200000|1200000|1200000,6.8721,0.3491,1.3204,53000,
14:16:40:703302626,1200000|1200000|1200000|1200000,7.2975,0.4118,1.3270,53000,
14:16:40:854818609,1200000|1200000|1200000|1200000,8.4753,0.5013,1.3967,53000,
14:16:41:  6306213,1200000|1200000|1200000|1200000,7.3596,0.3725,1.2782,53000,
14:16:41:157821040,1200000|1200000|1200000|1200000,8.4468,0.5396,1.5278,53000,
14:16:41:309299911,1200000|1200000|1200000|1200000,7.6162,0.3907,1.3196,53000,
14:16:41:460750049,1200000|1200000|1200000|1200000,6.6255,0.3240,1.3465,53000,
14:16:41:612218612,1200000|1200000|1200000|1200000,7.8103,0.4013,1.3165,53000,
14:16:41:763728672,1200000|1200000|1200000|1200000,8.3644,0.4390,1.4330,53000,
14:16:41:915238456,1200000|1200000|1200000|1200000,7.4744,0.4296,1.3194,53000,
14:16:42: 66774674,1200000|1200000|1200000|1200000,7.3139,0.4007,1.3391,53000,
14:16:42:218256174,1200000|1200000|1200000|1200000,6.6849,0.3722,1.3741,53000,
14:16:42:369736330,1200000|1200000|1200000|1200000,7.4855,0.3909,1.3789,53000,
14:16:42:521213142,1200000|1200000|1200000|1200000,8.2332,0.4632,1.3581,53000,
14:16:42:672696442,1200000|1200000|1200000|1200000,7.6176,0.4459,1.3927,53000,
14:16:42:824178412,1200000|1200000|1200000|1200000,7.9115,0.4684,1.4260,53000,
14:16:42:975682870,1200000|1200000|1200000|1200000,6.7443,0.3385,1.3297,53000,
14:16:43:127222393,1200000|1200000|1200000|1200000,8.6403,0.4479,1.4119,53000,
14:16:43:278743518,1200000|1200000|1200000|1200000,6.7687,0.3452,1.3021,53000,
14:16:43:430196147,1200000|1200000|1200000|1200000,7.6502,0.4386,1.3965,53000,
14:16:43:581651908,1200000|1200000|1200000|1200000,7.2641,0.4041,1.3132,52000,
14:16:43:733112066,1200000|1200000|1200000|1200000,7.5648,0.4246,1.3910,53000,
14:16:43:884560534,1200000|1200000|1200000|1200000,7.8326,0.4574,1.3810,52000,
14:16:44: 36042109,1200000|1200000|1200000|1200000,7.4758,0.3952,1.4216,53000,
14:16:44:187550158,1200000|1200000|1200000|1200000,7.6711,0.4558,1.3680,53000,
14:16:44:339065349,1200000|1200000|1200000|1200000,7.4143,0.3950,1.4502,53000,
14:16:44:490544595,1200000|1200000|1200000|1200000,6.9738,0.3565,1.2610,53000,
14:16:44:642030946,1200000|1200000|1200000|1200000,7.1723,0.4083,1.3671,52000,
14:16:44:793520695,1200000|1200000|1200000|1200000,6.4080,0.3305,1.3102,53000,
14:16:44:945004577,1200000|1200000|1200000|1200000,6.9065,0.3934,1.4390,52000,
14:16:45: 96483302,1200000|1200000|1200000|1200000,7.4590,0.3988,1.3986,52000,
14:16:45:247962560,1200000|1200000|1200000|1200000,6.5932,0.3566,1.2659,52000,
14:16:45:399477204,1200000|1200000|1200000|1200000,7.3668,0.3631,1.3677,52000,
14:16:45:551009684,1200000|1200000|1200000|1200000,7.2771,0.3952,1.3282,53000,
14:16:45:702497565,1200000|1200000|1200000|1200000,7.7347,0.4126,1.3057,53000,
14:16:45:853979302,1200000|1200000|1200000|1200000,6.9297,0.3868,1.3626,53000,
14:16:46:  5466909,1200000|1200000|1200000|1200000,6.6866,0.3423,1.3491,53000,
14:16:46:156951007,1200000|1200000|1200000|1200000,8.4640,0.5161,1.3487,53000,
14:16:46:308436626,1200000|1200000|1200000|1200000,7.6980,0.4069,1.3474,53000,
14:16:46:459946066,1200000|1200000|1200000|1200000,7.1068,0.3304,1.3445,53000,
14:16:46:611450983,1200000|1200000|1200000|1200000,8.1877,0.4573,1.2951,52000,
14:16:46:762969570,1200000|1200000|1200000|1200000,6.3616,0.3027,1.2876,53000,
14:16:46:914449485,1200000|1200000|1200000|1200000,8.3506,0.4509,1.3635,53000,
14:16:47: 65918800,1200000|1200000|1200000|1200000,7.5031,0.3964,1.3880,52000,
14:16:47:217386775,1200000|1200000|1200000|1200000,7.7913,0.3966,1.3032,52000,
14:16:47:368864616,1200000|1200000|1200000|1200000,6.8120,0.2978,1.2961,52000,
14:16:47:520349067,1200000|1200000|1200000|1200000,7.0904,0.3750,1.3036,52000,
14:16:47:671850472,1200000|1200000|1200000|1200000,9.2237,0.4926,1.4237,53000,
14:16:47:823364842,1200000|1200000|1200000|1200000,8.1238,0.5145,1.3886,52000,
14:16:47:974899319,1200000|1200000|1200000|1200000,7.3026,0.3588,1.3243,53000,
14:16:48:126381261,1200000|1200000|1200000|1200000,7.1302,0.3904,1.3126,52000,
14:16:48:277863943,1200000|1200000|1200000|1200000,6.7252,0.3374,1.3589,52000,
14:16:48:429345741,1200000|1200000|1200000|1200000,8.1816,0.4404,1.3042,53000,
14:16:48:580812570,1200000|1200000|1200000|1200000,7.7019,0.4044,1.3724,53000,
14:16:48:732291664,1200000|1200000|1200000|1200000,7.2486,0.3906,1.3532,52000,
14:16:48:883817063,1200000|1200000|1200000|1200000,7.1870,0.3671,1.3163,52000,
14:16:49: 35360354,1200000|1200000|1200000|1200000,7.1733,0.4064,1.3056,53000,
14:16:49:186905403,1200000|1200000|1200000|1200000,7.3030,0.3925,1.3743,52000,
14:16:49:338391305,1200000|1200000|1200000|1200000,6.6168,0.3289,1.3172,52000,
14:16:49:489875085,1200000|1200000|1200000|1200000,7.5072,0.3879,1.3402,53000,
14:16:49:641353327,1200000|1200000|1200000|1200000,7.5808,0.4355,1.3587,52000,
14:16:49:792829825,1200000|1200000|1200000|1200000,6.8713,0.3442,1.2883,52000,
14:16:49:944307856,2100000|1200000|1200000|1200000,7.4849,0.4539,1.3705,52000,
14:16:50: 95275524,1200000|1200000|1200000|1200000,7.6351,0.4288,1.3199,53000,
14:16:50:246766825,1200000|1200000|1200000|1200000,6.8470,0.3412,1.3147,53000,
14:16:50:398247441,1200000|1200000|1200000|1200000,7.5291,0.4496,1.3786,53000,
14:16:50:549715674,1200000|1200000|1200000|1200000,7.3077,0.3740,1.4008,52000,
14:16:50:701200956,1200000|1200000|1200000|1200000,8.0505,0.4695,1.3653,52000,
14:16:50:852687562,1200000|1200000|1200000|1200000,7.8869,0.4081,1.4231,51000,
14:16:51:  4171306,1200000|1200000|1200000|1200000,6.9377,0.3759,1.3411,52000,
14:16:51:155673992,1200000|1200000|1200000|1200000,8.1495,0.4886,1.4678,51000,
14:16:51:307208984,1200000|1200000|1200000|1200000,6.9159,0.3453,1.3186,53000,
14:16:51:458735790,1200000|1200000|1200000|1200000,6.6127,0.3348,1.3431,53000,
14:16:51:610219431,1200000|1200000|1200000|1200000,7.8459,0.4435,1.3091,52000,
14:16:51:761704549,1200000|1200000|1200000|1200000,9.9552,0.9246,1.9904,53000,
14:16:51:913195388,1200000|1200000|1200000|1200000,8.9886,0.6249,1.5026,52000,
14:16:52: 64659327,1200000|1200000|1200000|1200000,9.8229,0.6435,1.6278,52000,
14:16:52:216146677,1200000|1200000|1200000|1200000,9.1204,0.6121,1.5017,53000,
14:16:52:367663326,1200000|1200000|1200000|1200000,9.7187,0.6293,1.4907,52000,
14:16:52:519203422,1200000|1200000|1200000|1200000,7.9636,0.4280,1.3304,52000,
14:16:52:670735577,1200000|1200000|1200000|1200000,8.2427,0.5096,1.4688,52000,
14:16:52:822217063,1200000|1200000|1200000|1200000,8.2235,0.5451,1.4889,52000,
14:16:52:973694854,1200000|1200000|1200000|1200000,7.4982,0.3956,1.3451,52000,
14:16:53:125182089,1200000|1200000|1200000|1200000,8.1613,0.4770,1.3958,53000,
14:16:53:276666214,1200000|1200000|1200000|1200000,6.9549,0.3512,1.3532,52000,
14:16:53:428147519,1200000|1200000|1200000|1200000,7.0882,0.3464,1.3505,52000,
14:16:53:579666091,1200000|1200000|1200000|1200000,7.2557,0.3776,1.3235,52000,
14:16:53:731208168,1200000|1200000|1200000|1200000,8.6435,0.4592,1.3382,53000,
14:16:53:882748056,1200000|1200000|1200000|1200000,8.5600,0.5216,1.4867,52000,
14:16:54: 34204830,1200000|1200000|1200000|1200000,7.3860,0.3700,1.3141,52000,
14:16:54:185690987,1200000|1200000|1200000|1200000,7.7513,0.4293,1.3269,52000,
14:16:54:337174984,1200000|1200000|1200000|1200000,7.8797,0.4423,1.4641,52000,
14:16:54:488660875,1200000|1200000|1200000|1200000,7.4379,0.3704,1.3607,51000,
14:16:54:640144921,1200000|1200000|1200000|1200000,7.8070,0.4656,1.3553,53000,
14:16:54:791648103,1200000|1200000|1200000|1200000,7.0609,0.3369,1.3388,52000,
14:16:54:943186454,1200000|1200000|1200000|1200000,6.6239,0.3993,1.3708,52000,
14:16:55: 94700302,1200000|1200000|1200000|1200000,7.3152,0.3951,1.4133,52000,
14:16:55:246184496,1200000|1200000|1200000|1200000,7.4467,0.4122,1.3227,52000,
14:16:55:397668809,1200000|1200000|1200000|1200000,7.3479,0.3711,1.3429,52000,
14:16:55:549151338,1200000|1200000|1200000|1200000,6.8432,0.3448,1.3264,53000,
14:16:55:700645374,1200000|1200000|1200000|1200000,8.5644,0.4482,1.3567,52000,
14:16:55:852125849,1200000|1200000|1200000|1200000,7.9645,0.4646,1.4946,52000,
14:16:56:  3637454,1200000|1200000|1200000|1200000,7.0987,0.3651,1.2910,53000,
14:16:56:155177099,1200000|1200000|1200000|1200000,8.5148,0.5378,1.4980,52000,
14:16:56:306722532,1200000|1200000|1200000|1200000,6.9884,0.3493,1.3529,52000,
14:16:56:458205327,1200000|1200000|1200000|1200000,7.7063,0.3921,1.3565,52000,
14:16:56:609701411,1200000|1200000|1200000|1200000,7.2844,0.3792,1.3431,52000,
14:16:56:761177923,1200000|1200000|1200000|1200000,7.5244,0.3942,1.3430,52000,
14:16:56:912675105,1200000|1200000|1200000|1200000,7.4933,0.3965,1.3395,52000,
14:16:57: 64155579,1200000|1200000|1200000|1200000,6.8626,0.3567,1.3686,52000,
14:16:57:215672046,1200000|1200000|1200000|1200000,7.6354,0.3940,1.3272,52000,
14:16:57:367211399,1200000|1200000|1200000|1200000,7.1050,0.3160,1.3145,53000,
14:16:57:518735588,1200000|1200000|1200000|1200000,7.2376,0.4284,1.3350,52000,
14:16:57:670222208,1200000|1200000|1200000|1200000,9.3832,0.5811,1.4662,52000,
